timestamp,trade_id,symbol,direction,entry_price,exit_price,size,leverage,entry_reason,exit_reason,sl_price,tp_price,pnl_gross,entry_fee,exit_fee,funding_fees,pnl_net,roi_pct,regime_at_entry,rsi_at_entry,adx_at_entry,atr_at_entry,duration_min
2026-04-13T11:51:09.290634,1c0d2e7e,BTCUSDT,long,70930.9,70930.9,1.41,50,LONG: EMA9>EMA21,TP/SL from exchange,70874.15527999999,71072.7618,0.0,2750.3456475,2750.3456475,0.0,-5500.691295,-5.5,chop,68.06336404916675,29.97875928694383,33.889429165486185,0.10075191666666666
2026-04-13T11:50:26.298193,e53274fd,LINKUSDT,long,8.73,8.73,11454.8,50,LONG: EMA9>EMA21,TP/SL from exchange,8.723016,8.74746,0.0,2750.0111100000004,2750.0111100000004,0.0,-5500.022220000001,-5.500000000000001,trend_bullish,67.50574359000407,31.63242559203127,0.004555373599487255,0.95642015
2026-04-13T13:24:12.841756,6040c7b7,DOGEUSDT,short,0.09126,0.09126,1095770.0,50,SHORT: EMA9<EMA21,TP/SL from exchange,0.09491039999999999,0.082134,0.0,2749.9991805,2749.9991805,0.0,-5499.998361,-5.5,chop,40.38786017552492,24.675037053126044,6.255448312244777e-05,1.2560269333333334
2026-04-13T13:24:29.304773,f089f909,XRPUSDT,long,1.3329,1.3329,75024.0,50,LONG: EMA9>EMA21,TP/SL from exchange,1.2795839999999998,1.46619,0.0,2749.9859640000004,2749.9859640000004,0.0,-5499.971928000001,-5.500000000000001,chop,59.51547307196241,24.78273522995175,0.001002407850335388,1.01709305
2026-04-13T13:24:45.831524,be2005c5,BNBUSDT,short,597.3,597.3,167.42,50,SHORT: EMA9<EMA21,TP/SL from exchange,621.192,537.5699999999999,0.0,2749.9990649999995,2749.9990649999995,0.0,-5499.998129999999,-5.5,chop,36.2641255962754,27.568178657894812,0.3063059919390348,0.7670085166666667
2026-04-13T13:25:02.350172,155287ca,ADAUSDT,short,0.2403,0.2403,416146.0,50,SHORT: EMA9<EMA21,TP/SL from exchange,0.24991200000000002,0.21627000000000002,0.0,2749.9968045000005,2749.9968045000005,0.0,-5499.993609000001,-5.500000000000001,trend_bullish,49.45603465702063,22.885067253464292,0.00026121346319152555,0.5151717666666666
2026-04-13T13:25:18.993327,43a4824e,AVAXUSDT,long,9.146,9.146,10933.7,50,LONG: EMA9>EMA21,TP/SL from exchange,8.78016,10.0606,0.0,2749.9895555000007,2749.9895555000007,0.0,-5499.9791110000015,-5.500000000000001,chop,58.88200622527697,25.496425101136925,0.009150561927827377,0.2596124
2026-04-13T14:04:43.440852,0db23915,BTCUSDT,long,71623.9,71623.9,1.396,50,LONG: EMA9>EMA21,TP/SL from exchange,70692.78929999999,74488.856,0.0,2749.6415209999996,2749.6415209999996,0.0,-5499.283041999999,-5.5,chop,66.95692548379921,34.91081224569485,115.89403015723441,4.3743545500000005
2026-04-13T14:02:04.757820,6beed39b,ETHUSDT,long,2210.61,2210.61,45.2,50,LONG: EMA9>EMA21,TP/SL from exchange,2122.1856000000002,2431.6710000000003,0.0,2747.7882300000006,2747.7882300000006,0.0,-5495.576460000001,-5.5,chop,61.817617076438594,29.473299757975145,5.297926478800908,7.036863366666666
2026-04-13T14:02:21.072794,bbf8a664,SOLUSDT,long,83.51,83.51,1197.5,50,LONG: EMA9>EMA21,TP/SL from exchange,80.1696,91.86100000000002,0.0,2750.0886875,2750.0886875,0.0,-5500.177375,-5.5,chop,66.66640554852907,33.758868578388544,0.18852041621538262,6.78140275
2026-04-13T14:02:37.501150,2673ea6d,DOGEUSDT,long,0.0917,0.0917,1090513.0,50,LONG: EMA9>EMA21,TP/SL from exchange,0.088032,0.10087000000000002,0.0,2750.0011577500004,2750.0011577500004,0.0,-5500.002315500001,-5.500000000000001,trend_bullish,61.139719619407785,30.128035775938233,0.00014335744101081878,6.524442783333333
2026-04-13T14:02:53.922535,aa36fced,XRPUSDT,long,1.3384,1.3384,74716.0,50,LONG: EMA9>EMA21,TP/SL from exchange,1.3210008,1.391936,0.0,2749.9970960000005,2749.9970960000005,0.0,-5499.994192000001,-5.500000000000001,chop,64.89244728442279,35.34784088041129,0.001880761942461793,6.267711833333333
2026-04-13T14:03:36.364635,5f07ea97,ADAUSDT,long,0.2422,0.2422,412882.0,50,LONG: EMA9>EMA21,TP/SL from exchange,0.2390514,0.251888,0.0,2750.000561,2750.000561,0.0,-5500.001122,-5.5,trend_bullish,65.21100467944984,39.19546849111297,0.0005224977523619274,5.593220783333334
2026-04-13T14:03:52.728285,ac5935e4,AVAXUSDT,long,9.233,9.233,10830.7,50,LONG: EMA9>EMA21,TP/SL from exchange,9.112971,9.60232,0.0,2749.9959602500003,2749.9959602500003,0.0,-5499.991920500001,-5.5,trend_bullish,58.681934952946044,27.39514914746666,0.023822225180105593,5.337605266666667
2026-04-13T14:04:09.105172,743be212,LINKUSDT,long,8.825,8.825,11331.4,50,LONG: EMA9>EMA21,TP/SL from exchange,8.710275,9.177999999999999,0.0,2749.9891375,2749.9891375,0.0,-5499.978275,-5.500000000000001,chop,61.110224392064524,32.322800707493094,0.018386911732858304,5.081616100000001
2026-04-13T14:04:27.455239,03ebc9c7,DOTUSDT,long,1.1706,1.1706,21356.6,50,LONG: EMA9>EMA21,TP/SL from exchange,1.1553822,1.217424,0.0,687.5009889,687.5009889,0.0,-1375.0019778,-5.5,trend_bullish,47.19753855008383,14.432657217752833,0.0027093425032643096,4.792897366666667
2026-04-13T14:11:17.241736,a49c06c8,DOGEUSDT,long,0.09162,0.09162,1091465.0,50,LONG: EMA9>EMA21,TP/SL from exchange,0.09042893999999999,0.0952848,0.0,2750.0006407499995,2750.0006407499995,0.0,-5500.001281499999,-5.5,trend_bullish,53.569943592134564,30.024491369847546,0.0001280371660205046,4.621492566666666
2026-04-13T14:11:36.593559,8bdb0dad,XRPUSDT,long,1.3347,1.3347,74923.0,50,LONG: EMA9>EMA21,TP/SL from exchange,1.3173489,1.388088,0.0,2749.99252275,2749.99252275,0.0,-5499.9850455,-5.5,chop,48.20085688949179,29.31292851191424,0.001701314336472619,4.31533705
2026-04-13T14:09:17.085910,4582a3c2,ADAUSDT,short,0.2408,0.2408,415282.0,50,SHORT: EMA9<EMA21,TP/SL from exchange,0.24393039999999996,0.23116799999999998,0.0,2749.997404,2749.997404,0.0,-5499.994808,-5.500000000000001,chop,45.575874404009454,26.259159161308446,0.00047127608925724213,6.676246866666667
2026-04-13T14:09:34.184477,7340e735,AVAXUSDT,short,9.191,9.191,10880.2,50,SHORT: EMA9<EMA21,TP/SL from exchange,9.310483,8.823360000000001,0.0,2749.9977505000006,2749.9977505000006,0.0,-5499.995501000001,-5.500000000000001,trend_bullish,46.733453868563004,17.72605726799682,0.019710919210466894,6.412503133333333
